,ID,Name,Position,Overall,Potential,BS,IR,PAC,SHO,PAS,DRI,DEF,PHY,Value,Wage,TotalStats
14053,257573, Néstor Querol,LM CM,64,64,355,1 ★,64,63,67,62,42,57,€475K,€2K,1644
14054,241702, J. Mascoll,LWB LB,60,67,343,1 ★,80,43,48,56,54,62,€475K,€2K,1565
14055,247078, F. Drinkuth,LM CAM CM,62,63,336,1 ★,75,56,55,64,24,62,€475K,€550,1526
14056,255527, T. Takamine,CDM CM CB,59,67,329,1 ★,59,41,54,57,56,62,€475K,€900,1510
14057,258599, R. Ivanov,CB,62,65,319,1 ★,59,32,54,44,62,68,€475K,€900,1458
14058,200744, R. Watson,CM,62,63,370,1 ★,65,58,61,63,56,67,€475K,€2K,1750
14059,228392, J. Hatlehol,RB,61,67,353,1 ★,67,52,54,57,57,66,€475K,€700,1640
14060,248360, T. Klysner,RM LM,58,71,325,1 ★,73,52,50,62,34,54,€475K,€800,1489
14061,209961, G. Wegkamp,ST CF,62,63,331,1 ★,53,61,52,56,35,74,€475K,€650,1526
14062,243242, Park Ji Min,GK,60,70,320,1 ★,58,56,52,61,29,64,€475K,€500,886
14063,251690, J. Rudoni,CM,58,72,343,1 ★,67,52,54,60,53,57,€475K,€850,1581
14064,258090, E. Meza,RB,60,67,332,1 ★,64,45,43,59,60,61,€475K,€1K,1550
14065,199467, E. Sağlık,CM CDM CAM,63,63,355,1 ★,54,62,67,68,50,54,€475K,€3K,1784
14066,203820, K. Aouadhi,CDM,69,69,374,1 ★,49,57,63,63,66,76,€475K,€6K,1748
14067,144172, S. Kırıntılı,GK,74,74,414,1 ★,74,72,68,77,49,74,€475K,€8K,1182
14068,233772, Lee Dong Su,CM CDM LB,62,63,343,1 ★,55,45,56,61,60,66,€475K,€950,1617
14069,235820, P. Gartler,GK,62,67,334,1 ★,60,61,60,62,30,61,€475K,€3K,941
14070,236588, Q. Bena,CDM CM,61,67,356,1 ★,63,49,58,60,58,68,€475K,€1K,1626
14071,191532, Yu Yang,CB,64,64,315,1 ★,63,25,45,48,63,71,€475K,€4K,1465
14072,259116, A. Zohouri,RB,58,70,322,1 ★,72,30,51,60,51,58,€475K,€2K,1480
14073,254509, K. Haneda,CB CDM CM,60,67,292,1 ★,55,22,44,43,59,69,€475K,€700,1281
14074,237872, T. Howe,RB RWB,60,67,332,1 ★,79,38,47,58,52,58,€475K,€1K,1518
14075,258609, A. Fouda,LB,58,70,304,1 ★,64,32,50,53,55,50,€475K,€950,1412
14076,221234, S. Ling,RB,59,67,326,1 ★,73,34,48,57,55,59,€475K,€2K,1503
14077,252210, P. Żuk,RWB,58,71,305,1 ★,74,29,41,51,53,57,€475K,€550,1379
14078,199475, W. Evseev,CM,63,63,374,1 ★,71,57,62,68,56,60,€475K,€800,1754
14079,224307, T. Watson,RB RWB CDM,61,67,328,1 ★,73,31,52,60,59,53,€475K,€2K,1485
14080,201268, K. Hansen,LM RM,62,63,352,1 ★,78,55,56,64,43,56,€475K,€850,1612
14081,202292, Kim Soo Beom,LM RB,63,63,373,1 ★,76,51,59,63,59,65,€475K,€2K,1797
14082,146996, Rubén,GK,74,74,412,1 ★,73,72,73,75,45,74,€475K,€13K,1252
14083,250932, J. Grzesik,RB RM,62,65,332,1 ★,77,31,52,54,56,62,€475K,€900,1522
14084,189492, S. O'Keefe,CM,63,63,367,1 ★,58,57,59,64,61,68,€475K,€3K,1736
14085,217653, H. Takahashi,CB CDM CM,65,65,349,1 ★,42,51,61,59,65,71,€475K,€1K,1670
14086,238902, S. Al Khaibari,CB,64,64,298,1 ★,56,27,42,39,65,69,€475K,€5K,1401
14087,192566, M. Schwenk,LM LW CAM,63,63,360,1 ★,68,60,58,67,45,62,€475K,€4K,1683
14088,234039, R. Edmonds-Green,CB,59,68,315,1 ★,65,30,46,52,59,63,€475K,€3K,1483
14089,257847, J. Rabold,RB,58,70,306,1 ★,66,34,50,58,52,46,€475K,€1K,1428
14090,258103, M. Tanlongo,RM,58,73,318,1 ★,64,53,53,62,33,53,€475K,€500,1462
14091,228152, E. Onariase,CB,59,67,302,1 ★,56,31,36,48,58,73,€475K,€3K,1399
14092,234040, N. Sheron,CDM CB,59,68,332,1 ★,63,38,50,53,59,69,€475K,€1K,1520
14093,237624, N. Kawaguchi,RB CB,62,65,303,1 ★,65,25,38,50,63,62,€475K,€2K,1374
14094,254776, J. Ojeda,RB CB,60,67,304,1 ★,63,29,48,52,57,55,€475K,€500,1381
14095,258360, Júlio Romão,CDM,61,67,331,1 ★,60,41,55,57,57,61,€475K,€900,1552
14096,238649, D. Frick,CB CDM CM,64,64,366,1 ★,57,54,59,62,61,73,€475K,€650,1661
14097,239673, T. Cordner,CB,58,70,290,1 ★,55,30,40,40,57,68,€475K,€2K,1366
14098,258617, J. Ngouabi,CB CDM,58,77,289,1 ★,58,27,41,38,56,69,€475K,€500,1292
14099,240186, Go Myeong Seok,CB,61,67,327,1 ★,77,30,47,42,60,71,€475K,€800,1452
14100,246842, M. Centurión,CB,59,67,274,1 ★,50,27,33,39,61,64,€475K,€1K,1314
14101,184890, C. Chávez,CAM RW,67,67,375,1 ★,68,63,69,68,44,63,€475K,€500,1795
14102,246843, E. González,GK,60,68,315,1 ★,58,61,52,61,21,62,€475K,€2K,908
14103,252219, D. Szelągowski,ST,58,73,304,1 ★,73,55,46,61,18,51,€475K,€500,1398
14104,207677, E. Alfaro,ST,64,64,340,1 ★,76,64,58,55,31,56,€475K,€500,1606
14105,237885, C. Tovar,CB RB,58,70,278,1 ★,63,24,33,39,59,60,€475K,€500,1275
14106,188989, F. Riedel,RM CB RB,63,63,366,1 ★,76,44,64,62,56,64,€475K,€1K,1676
14107,255038, H. Nakamura,RB LB,61,66,317,1 ★,65,27,46,52,60,67,€475K,€2K,1460
14108,247359, M. Nuhu,CB CDM,59,69,293,1 ★,58,28,38,41,59,69,€475K,€2K,1307
14109,229184, T. Baack,CB RB CDM,59,70,286,1 ★,60,25,40,42,62,57,€475K,€2K,1352
14110,223041, E. Ersu,GK,63,66,349,1 ★,63,61,60,66,36,63,€475K,€3K,1048
14111,208194, Kim Kyung Jung,RW LM,63,63,342,1 ★,81,49,57,63,46,46,€475K,€2K,1563
14112,159043, J. Pitroipa,CAM CM RW,67,67,355,3 ★,70,62,65,71,39,48,€475K,€4K,1707
14113,194372, E. Taşkıran,GK,65,65,370,1 ★,62,63,58,65,54,68,€475K,€3K,1106
14114,195396, L. Tankulić,CAM RM,63,63,347,1 ★,70,60,54,66,31,66,€475K,€800,1609
14115,257350, J. Flere,GK,60,68,316,1 ★,57,53,62,68,19,57,€475K,€3K,891
14116,228935, M. Engelhardt,GK,63,66,363,1 ★,69,58,60,67,45,64,€475K,€3K,1114
14117,199754, C. Dikamona,CB RB,64,64,310,1 ★,59,22,43,51,59,76,€475K,€2K,1363
14118,238666, A. Nandzik,LB,63,63,357,1 ★,82,41,53,61,56,64,€475K,€3K,1661
14119,248394, J. Corinus,CB CDM,59,67,316,1 ★,57,35,51,54,58,61,€475K,€900,1483
14120,258890, F. Dele-Bashiru,CM,58,73,336,1 ★,66,42,54,61,47,66,€475K,€2K,1530
14121,201035, M. Szromnik,GK,63,66,365,1 ★,66,63,65,62,49,60,€475K,€2K,1152
14122,254283, R. Book,LM CAM CM,63,63,352,1 ★,77,56,56,62,41,60,€475K,€1K,1599
14123,221518, T. Väyrynen,ST,62,63,315,1 ★,53,63,47,52,32,68,€475K,€500,1501
14124,259406, S. Muñoz,ST,58,73,287,1 ★,57,62,45,54,22,47,€475K,€850,1367
14125,219471, C. Diedhiou,CB,65,65,302,1 ★,63,26,36,39,66,72,€475K,€2K,1372
14126,259152, M. Çeçenoğlu,RW LW CF,62,63,351,1 ★,71,69,50,67,27,67,€475K,€4K,1556
14127,179537, H. Singh,CM CAM,63,63,360,1 ★,52,61,65,64,54,64,€475K,€1K,1770
14128,248145, K. Isa,ST,58,73,301,1 ★,63,56,48,59,23,52,€475K,€1K,1412
14129,255314, P. Kioso,RWB RB,58,72,313,1 ★,69,26,43,54,58,63,€475K,€2K,1423
14130,204371, H. Ben Moussa,CM CDM,63,63,370,1 ★,68,54,63,67,53,65,€475K,€2K,1766
14131,258899, C. Türkmen,CM CDM CAM,58,73,334,1 ★,64,43,56,64,55,52,€475K,€3K,1532
14132,259411, Kaique,RW LW LM,61,65,337,1 ★,74,61,45,69,27,61,€475K,€500,1511
14133,162900, N. Kilkenny,CM CDM,67,67,365,1 ★,47,49,69,67,60,73,€475K,€3K,1822
14134,259668, A. Pierre,GK,58,74,314,1 ★,59,56,62,59,20,58,€475K,€1K,887
14135,196436, M. Valverde,CAM CM RW,64,64,363,1 ★,63,62,62,66,43,67,€475K,€500,1737
14136,255829, S. Kawasaki,LM ST,58,72,314,1 ★,72,49,56,58,23,56,€475K,€1K,1475
14137,258133, G. De Amores,GK,62,67,334,1 ★,65,63,60,56,24,66,€475K,€500,957
14138,258394, T. Njiké,CDM CM,60,67,335,1 ★,61,42,53,60,61,58,€475K,€900,1553
14139,237659, J. Tabinas,LB,60,67,346,1 ★,81,38,48,53,56,70,€475K,€1K,1581
14140,244060, P. Harant,CB,59,67,316,1 ★,52,47,42,50,57,68,€475K,€750,1459
14141,257884, C. Celesia,CB LB,58,77,283,1 ★,59,33,34,39,60,58,€475K,€2K,1339
14142,209501, Rafinha,CM,62,63,358,1 ★,59,55,59,66,52,67,€475K,€900,1695
14143,253789, R. Villanueva,CB,63,64,288,1 ★,40,28,42,46,62,70,€475K,€500,1335
14144,257886, A. Pyrka,RM,58,72,311,1 ★,81,54,50,60,28,38,€475K,€500,1438
14145,202079, D. Blažević,GK,63,66,334,1 ★,64,60,58,62,27,63,€475K,€1K,1033
14146,233055, D. Suzuki,CB,64,64,351,1 ★,67,36,57,60,63,68,€475K,€3K,1633
14147,252255, Barredo,GK,60,73,316,1 ★,61,56,57,60,23,59,€475K,€500,909
14148,257887, M. Czyżycki,CM,61,65,342,1 ★,64,53,55,61,52,57,€475K,€800,1579
14149,244576, J. Illanes,CB RB,61,67,298,1 ★,57,31,40,44,63,63,€475K,€600,1400
14150,242529, M. Fischer,LB CB,59,69,304,1 ★,66,26,40,51,58,63,€475K,€750,1389
14151,188001, Zé Eduardo,CM CDM,63,63,379,1 ★,71,57,63,65,47,76,€475K,€1K,1707
14152,258913, F. Irorere,CB,58,74,283,1 ★,55,30,38,41,58,61,€475K,€1K,1300
14153,173666, N. Law,CAM LM,64,64,370,1 ★,68,59,63,66,47,67,€475K,€3K,1792
14154,244066, C. Frommann,GK,60,70,339,1 ★,62,59,64,62,37,55,€475K,€500,1016
14155,210019, L. Raeder,GK,63,66,343,1 ★,63,61,62,65,32,60,€475K,€750,1015
14156,238179, D. Happe,CB,59,70,295,1 ★,55,28,42,43,59,68,€475K,€2K,1346
14157,224870, D. Johnson,ST,62,63,326,1 ★,68,64,46,62,24,62,€475K,€3K,1545
14158,248422, F. Cristea,CAM LW,59,68,330,1 ★,66,51,56,61,39,57,€475K,€900,1568
14159,224615, Zheng Dalun,RM LM RB,62,63,357,1 ★,76,56,55,65,49,56,€475K,€3K,1672
14160,254311, Carlos Mena,GK,60,68,321,1 ★,58,60,59,61,26,57,€475K,€1K,954
14161,210280, P. Ziegler,CB CDM,64,64,344,1 ★,67,33,50,60,62,72,€475K,€2K,1557
14162,49000, A. McGregor,GK,74,74,400,2 ★,74,71,66,79,37,73,€475K,€21K,1283
14163,242793, W. Moustache,LB,59,68,319,1 ★,66,35,43,56,59,60,€475K,€3K,1459
14164,244073, Y. Bangsow,GK,60,70,326,1 ★,60,57,57,64,33,55,€475K,€2K,926
14165,255593, Y. Kusano,ST LM,61,65,324,1 ★,70,63,55,64,18,54,€475K,€900,1558
14166,197226, S. Bertram,ST LM,63,63,373,1 ★,78,65,61,67,40,62,€475K,€2K,1774
14167,254826, L. Aponte,LB CB,62,65,315,1 ★,67,30,47,50,60,61,€475K,€500,1471
14168,207723, S. van der Lei,GK,63,66,359,1 ★,65,60,61,69,46,58,€475K,€1K,1101
14169,220779, M. Ridenton,CDM CM,62,64,365,1 ★,67,55,61,57,57,68,€475K,€800,1727
14170,228971, Jano,CB CDM CM,67,67,353,1 ★,47,50,63,57,68,68,€475K,€3K,1698
14171,240747, A. Denny,CDM RB,58,70,318,1 ★,53,44,56,52,55,58,€475K,€2K,1538
14172,198252, C. Clay,CM,63,63,369,1 ★,64,54,58,61,60,72,€475K,€4K,1702
14173,230765, H. Al Watyan,GK,60,68,338,1 ★,60,59,52,62,48,57,€475K,€4K,1081
14174,235885, T. Muyumba,CDM CM,59,68,333,1 ★,63,42,56,57,57,58,€475K,€1K,1584
14175,252269, F. Quispel,ST,58,70,298,1 ★,69,60,46,53,23,47,€475K,€1K,1417
14176,258157, Viguera,CB,59,69,284,1 ★,57,32,35,39,64,57,€475K,€1K,1365
14177,179822, H. Jele,CB RB,67,67,383,1 ★,66,55,63,68,71,60,€475K,€500,1798
14178,255344, J. González,ST,63,63,320,1 ★,62,65,51,60,22,60,€475K,€500,1554
14179,254577, B. Negro,LB,60,67,326,1 ★,68,33,47,58,57,63,€475K,€2K,1500
14180,258161, Peteiro,CB,61,67,287,1 ★,59,33,35,41,65,54,€475K,€1K,1413
14181,231026, M. Judd,RB,58,70,311,1 ★,72,28,45,55,53,58,€475K,€2K,1407
14182,238197, S. Bone,RB CB CDM,60,67,318,1 ★,53,34,51,57,59,64,€475K,€500,1445
14183,239477, A. Damlu,GK,60,71,318,1 ★,59,62,56,61,23,57,€475K,€1K,899
14184,239989, T. Vancooten,CB RB,59,69,336,1 ★,71,37,49,54,56,69,€475K,€1K,1534
14185,255093, T. Oneto,CB,59,68,291,1 ★,56,29,40,45,59,62,€475K,€500,1338
14186,202102, Yu Hai,CB LB,67,67,403,1 ★,73,57,66,71,66,70,€475K,€4K,1920
14187,227446, K. van Veen,ST,63,63,323,1 ★,51,67,53,61,24,67,€475K,€5K,1625
14188,169590, D. Gibson,CDM CM,65,65,359,2 ★,46,60,67,62,64,60,€475K,€5K,1771
14189,239222, J. Grayson,CB,58,72,339,1 ★,67,39,53,58,55,67,€475K,€4K,1550
14190,176246, M. Bottani,ST LW CAM,63,63,359,1 ★,88,60,53,71,39,48,€475K,€2K,1666
14191,256886, D. Kabamba,LB,59,69,328,1 ★,75,29,43,58,53,70,€475K,€750,1448
14192,232567, K. Ono,CB,64,64,292,1 ★,50,24,39,46,64,69,€475K,€1K,1393
14193,252024, W. Britto,RB,61,67,353,1 ★,78,43,51,57,56,68,€475K,€2K,1634
14194,257144, P. Hobsch,ST,62,63,331,1 ★,71,63,47,59,26,65,€475K,€900,1561
14195,232825, Myeong Joon Jae,LM RB,62,63,342,1 ★,65,48,58,62,55,54,€475K,€1K,1580
14196,242297, A. Søndergaard,GK,58,76,308,1 ★,62,56,57,58,20,55,€475K,€3K,904
14197,258426, Yuri Matias,CB CDM,62,65,311,1 ★,58,28,43,52,59,71,€475K,€2K,1417
14198,221819, Song Boxuan,LM,63,63,343,1 ★,70,45,61,63,44,60,€475K,€3K,1612
14199,230523, Iuliano Alfaro,ST LM CAM,64,64,333,1 ★,56,68,53,67,27,62,€475K,€4K,1647
14200,258939, L. Carty,LM RM,59,70,320,1 ★,70,58,51,67,31,43,€475K,€500,1455
14201,257149, M. Schulze,GK,58,74,329,1 ★,57,55,56,62,43,56,€475K,€1K,944
14202,257405, D. Ndiaye,GK,59,71,324,1 ★,59,59,54,59,32,61,€475K,€2K,844
14203,258173, M. Kuzimski,ST,63,63,339,1 ★,76,62,55,61,28,57,€475K,€1K,1585
14204,157310, S. Marveaux,CAM CM,67,67,378,2 ★,58,68,70,70,51,61,€475K,€10K,1856
14205,212095, A. Meleán,CB CDM CM,67,67,339,1 ★,58,43,57,46,66,69,€475K,€500,1615
14206,257408, B. Strietzel,CB LB,59,67,313,1 ★,56,33,51,49,59,65,€475K,€500,1457
14207,238977, C. Beck,ST,64,64,319,1 ★,49,66,44,53,31,76,€475K,€2K,1541
14208,238210, B. Bye,RM RW,63,63,339,1 ★,67,63,56,62,24,67,€475K,€1K,1558
14209,239746, L. Watkowiak,GK,62,67,326,1 ★,59,59,57,66,22,63,€475K,€2K,882
14210,200067, Z. Diallo,CB,67,67,325,1 ★,35,40,56,53,66,75,€475K,€12K,1522
14211,237443, T. Okubo,GK,65,65,342,1 ★,65,57,58,69,28,65,€475K,€1K,965
14212,257412, J. Moutachy,RB,60,67,325,1 ★,81,28,49,59,52,56,€475K,€1K,1467
14213,258180, S. Meza,GK,60,70,318,1 ★,64,54,51,62,30,57,€475K,€1K,950
14214,258181, Joel Sousa,GK,60,70,342,1 ★,56,58,57,59,55,57,€475K,€650,1239
14215,152454, G. Evans,CAM LM,64,64,399,1 ★,78,66,61,63,53,78,€475K,€5K,1864
14216,183686, M. de Luna,CB,65,65,310,1 ★,48,30,47,48,64,73,€475K,€3K,1497
14217,251782, B. Yaméogo,LM RM ST,62,63,340,1 ★,79,61,53,63,21,63,€475K,€1K,1545
14218,198535, M. Greve,CB,64,64,307,1 ★,48,34,46,46,64,69,€475K,€3K,1380
14219,230023, F. Luna,CAM LM RM,63,63,336,1 ★,66,52,60,63,37,58,€475K,€3K,1607
14220,258183, Diego Fuoli,GK,60,70,330,1 ★,58,57,64,62,28,61,€475K,€1K,895
14221,179592, G. Boyd,CM LM,67,67,384,1 ★,55,68,68,69,63,61,€475K,€7K,1854
14222,246664, A. Hansen,RB,60,67,327,1 ★,71,29,49,57,56,65,€475K,€600,1442
14223,165769, Cássio,GK,74,74,398,1 ★,75,74,68,76,37,68,€475K,€10K,1186
14224,251018, T. Sinclair,LM CAM RM,58,71,328,1 ★,80,55,53,59,28,53,€475K,€2K,1537
14225,259211, O. Özdoğan,GK,60,68,330,1 ★,59,60,64,61,24,62,€475K,€5K,891
14226,251276, N. Alexandersson,CAM,58,71,308,1 ★,71,47,51,63,34,42,€475K,€500,1440
14227,239245, F. Piszczek,ST,61,66,336,1 ★,82,56,48,61,27,62,€475K,€2K,1496
14228,258445, Rafael Bandeira,RB RM,58,72,306,1 ★,72,32,47,56,54,45,€475K,€550,1396
14229,231310, S. Nigro,LB RB CDM,60,67,338,1 ★,71,37,56,62,55,57,€475K,€500,1560
14230,236686, J. Kay,LWB,59,67,347,1 ★,72,50,51,56,52,66,€475K,€1K,1572
14231,205455, A. Weis,GK,65,65,359,1 ★,67,64,63,70,39,56,€475K,€1K,1041
14232,245391, S. Sy,LB,59,70,309,1 ★,56,33,51,58,57,54,€475K,€750,1454
14233,256399, S. Sno,RB,61,67,360,1 ★,78,50,53,61,56,62,€475K,€700,1639
14234,197008, M. Fayez,CB LB,64,64,352,1 ★,73,33,55,60,62,69,€475K,€500,1626
14235,234897, J. Arak,ST,61,66,345,1 ★,70,56,57,59,37,66,€475K,€2K,1606
14236,256145, F. Zenobio,GK,59,72,320,1 ★,57,59,57,60,31,56,€475K,€1K,872
14237,237714, D. Ingham,RWB RM,59,69,341,1 ★,78,42,52,62,47,60,€475K,€950,1556
14238,223123, E. Güral,RM LM CAM,64,64,358,1 ★,62,68,64,62,30,72,€475K,€6K,1694
14239,184467, N. Delfouneso,ST RM LM,63,63,342,1 ★,68,60,59,68,29,58,€475K,€4K,1593
14240,257939, Lombraña,CDM CB CM,59,68,323,1 ★,59,42,54,57,58,53,€475K,€1K,1556
14241,193427, F. Berenguer,CM LW,64,64,385,1 ★,76,63,64,69,48,65,€475K,€3K,1790
14242,211604, L. Roberts,GK,62,67,352,1 ★,63,58,59,64,47,61,€475K,€2K,1129
14243,243348, L. Klitten,LWB LM,58,71,327,1 ★,73,35,50,60,50,59,€475K,€2K,1490
14244,251285, N. Thiede,GK,59,71,333,1 ★,63,56,57,60,43,54,€475K,€2K,1040
14245,232343, J. Galeano,CM,64,64,354,1 ★,51,50,62,62,64,65,€475K,€3K,1677
14246,233879, D. Florea,ST,64,64,346,1 ★,72,65,58,65,31,55,€475K,€2K,1684
14247,248216, T. Hasal,GK,59,73,299,1 ★,62,50,47,64,16,60,€475K,€650,833
14248,251544, A. Jalloh,ST,58,72,312,1 ★,75,58,43,58,21,57,€475K,€2K,1440
14249,229274, L. Thomas,GK,60,69,353,1 ★,60,58,57,63,57,58,€475K,€2K,1076
14250,229530, R. Wulle,GK,63,66,354,1 ★,62,62,59,64,46,61,€475K,€1K,1042
14251,208540, A. Schoenfeld,ST,63,63,340,1 ★,64,62,52,59,29,74,€475K,€2K,1565
14252,258717, E. Ring,ST,58,73,319,1 ★,75,54,48,59,24,59,€475K,€600,1417
14253,259229, L. Nabbe,CM,58,73,332,1 ★,65,52,62,54,50,49,€475K,€500,1574
14254,222622, Hui Jiakang,LW LM,64,64,363,1 ★,72,61,64,66,39,61,€475K,€4K,1707
14255,253086, P. Pinto,CB,59,69,279,1 ★,55,29,36,39,60,60,€475K,€5K,1355
14256,258974, E. Batalla,RW LM,58,70,309,1 ★,64,54,52,60,28,51,€475K,€500,1415
14257,258207, A. Aktaş,CAM,60,67,335,1 ★,63,54,59,66,44,49,€475K,€2K,1567
14258,203424, E. Whitehouse,CM CAM,62,63,377,1 ★,68,59,56,63,55,76,€475K,€4K,1778
14259,243872, M. Obiero,ST,58,73,309,1 ★,74,55,49,58,22,51,€475K,€3K,1435
14260,224161, J. Tévez,CF ST,64,64,346,1 ★,86,63,44,64,27,62,€475K,€500,1575
14261,211618, D. Starkl,ST LM RM,62,63,357,1 ★,76,60,58,67,36,60,€475K,€2K,1673
14262,255138, V. Morar,ST,62,63,315,1 ★,70,63,37,62,23,60,€475K,€1K,1480
14263,221859, Lee Ju Yong,LB,63,63,379,1 ★,78,59,56,64,56,66,€475K,€2K,1745
14264,235939, F. Zorba,LB CB,59,68,318,1 ★,66,31,43,52,58,68,€475K,€750,1477
14265,251555, J. Eccles,CDM CM,58,73,341,1 ★,72,41,53,59,55,61,€475K,€4K,1560
14266,193187, K. Bennett,LM,63,63,337,1 ★,79,55,57,66,36,44,€475K,€3K,1597
14267,255652, C. Pando,RW ST,58,73,309,1 ★,68,58,51,58,23,51,€475K,€500,1376
14268,193956, B. Pringle,LM,64,64,363,1 ★,62,62,63,64,50,62,€475K,€3K,1753
14269,248485, Jung Hoon Sung,RM,62,63,307,1 ★,70,47,57,65,27,41,€475K,€2K,1424
14270,191909, Kim Hyun Sung,ST,63,63,342,1 ★,71,62,51,60,32,66,€475K,€1K,1583
14271,258725, A. Çankaya,CDM,59,67,330,1 ★,61,42,56,57,61,53,€475K,€3K,1571
14272,203175, L. Burge,GK,63,66,347,1 ★,67,60,51,69,41,59,€475K,€2K,1096
14273,255145, A. Morris,CDM CM,60,71,354,1 ★,70,49,53,59,56,67,€475K,€500,1620
14274,191657, Lim Sang Hyub,RM LM,64,64,357,1 ★,68,63,58,65,42,61,€475K,€1K,1719
14275,192937, Marc Vales,CB,64,64,336,1 ★,61,37,52,53,60,73,€475K,€1K,1549
14276,199338, A. Ioniță,ST CF,63,63,331,1 ★,55,63,55,63,31,64,€475K,€2K,1616
14277,253610, Gabriel Marques,CDM,65,65,334,1 ★,53,43,55,53,60,70,€475K,€500,1518
14278,257962, L. Wouters,LB CB,60,67,316,1 ★,64,36,45,49,61,61,€475K,€850,1413
14279,259754, E. Elmalı,LB LM RB,59,68,299,1 ★,61,29,40,56,60,53,€475K,€1K,1397
14280,251051, C. Cherchez,CAM ST,63,63,347,1 ★,66,64,60,67,32,58,€475K,€2K,1678
14281,250796, A. Chicaiza,CAM ST RW,63,63,369,1 ★,71,62,66,70,41,59,€475K,€500,1707
14282,253356, D. Armas,CAM,63,63,369,1 ★,74,60,59,59,53,64,€475K,€500,1737
14283,214957, H. Osorio,ST,64,64,333,1 ★,52,63,58,66,35,59,€475K,€500,1639
14284,258477, Y. Kalley,LB,59,70,319,1 ★,73,33,45,57,54,57,€475K,€500,1462
14285,258733, A. Badan,LB,59,67,326,1 ★,71,39,49,57,55,55,€475K,€2K,1525
14286,223150, L. Mpasi,GK,62,67,351,1 ★,60,60,62,63,46,60,€475K,€800,1155
14287,254383, C. Arabe,CM RM,63,63,364,1 ★,62,54,63,70,54,61,€475K,€500,1713
14288,255151, S. Ngapandouetnbu,GK,60,73,327,1 ★,64,60,62,66,21,54,€475K,€500,888
14289,247728, D. Traore,LB,59,69,337,1 ★,72,35,52,58,54,66,€475K,€900,1514
14290,200369, O. Halvorsen,RM,64,64,377,1 ★,70,58,59,65,55,70,€475K,€1K,1789
14291,236465, C. McJannet,LB LM,59,70,314,1 ★,58,36,45,58,58,59,€475K,€500,1494
14292,252337, S. Lathouwers,RB CB CDM,59,70,297,1 ★,65,28,40,50,55,59,€475K,€1K,1382
14293,254641, Ivi López,CB RB LB,59,70,275,1 ★,62,23,31,37,60,62,€475K,€1K,1311
14294,221106, B. Gladwin,CM CAM,63,63,380,1 ★,67,57,62,65,56,73,€475K,€3K,1755
14295,253362, B. Oña,RM,62,63,328,1 ★,63,60,57,61,28,59,€475K,€500,1534
14296,257714, S. Augustijns,CDM,59,67,328,1 ★,63,41,53,57,57,57,€475K,€850,1538
14297,148403, Luíz Carlos,CDM CM,69,69,379,1 ★,55,58,64,63,68,71,€475K,€5K,1866
14298,254899, E. Otieno,LB LM,60,67,345,1 ★,84,42,49,59,52,59,€475K,€1K,1557
14299,209844, M. Bouziane,ST LM,63,63,351,1 ★,75,58,57,66,27,68,€475K,€1K,1625
14300,240052, K. Senkbeil,CB RB,59,69,292,1 ★,54,30,37,50,59,62,€475K,€1K,1373
14301,216501, C. Stanko,CDM CM,63,63,336,1 ★,43,47,56,61,60,69,€475K,€2K,1613
14302,239797, M. Lansing,GK,63,66,364,1 ★,62,65,64,62,50,61,€475K,€2K,1174
14303,240053, R. Aabid,CM CDM,63,63,373,1 ★,74,56,59,69,60,55,€475K,€3K,1725
14304,256949, A. Grønbæk,RW CM,58,72,329,1 ★,66,49,55,61,45,53,€475K,€2K,1534
14305,234934, E. Girdvainis,CB CDM,63,64,309,1 ★,61,25,48,42,64,69,€475K,€2K,1425
14306,254646, K. De La Hoz,CB RB LB,60,67,299,1 ★,59,27,39,48,60,66,€475K,€500,1380
14307,258742, B. Scholte,CAM ST CM,59,69,335,1 ★,57,57,59,63,41,58,€475K,€500,1556
14308,199351, M. Wunderlich,CAM ST,67,67,369,1 ★,66,68,67,69,35,64,€475K,€2K,1783
14309,229303, B. Colula,RB,60,67,318,1 ★,60,35,52,57,59,55,€475K,€5K,1543
14310,243896, A. Abdellaoui,CB LB,63,64,327,1 ★,65,31,51,52,63,65,€475K,€6K,1555
14311,221369, K. Al Kaabi,RM ST LM,63,63,328,1 ★,80,57,55,65,21,50,€475K,€4K,1528
14312,191673, Kwon Soon Hyung,CM LM,67,67,375,1 ★,54,64,69,66,61,61,€475K,€2K,1835
14313,255674, Y. Gil,GK,59,71,312,1 ★,58,57,54,57,25,61,€475K,€500,878
14314,256954, J. Sterner,CM CAM,58,72,332,1 ★,64,45,60,65,45,53,€475K,€1K,1574
14315,252859, L. Flach,CM CDM,58,73,327,1 ★,65,43,56,65,53,45,€475K,€2K,1509
14316,208316, A. Blomqvist,CM CDM,63,63,366,1 ★,60,65,68,63,49,61,€475K,€2K,1770
14317,221373, M. Al Saiari,ST,62,63,350,1 ★,69,60,52,60,36,73,€475K,€3K,1620
14318,183997, Yu Dabao,CB ST,65,65,381,2 ★,67,57,58,61,63,75,€475K,€5K,1811
14319,203454, J. Reinhardt,CDM CM CB,65,65,379,1 ★,70,56,61,59,62,71,€475K,€750,1795
14320,195262, A. Grimaldi,ST,63,63,328,1 ★,55,63,52,59,29,70,€475K,€2K,1562
14321,179903, O. Bozanic,CM,64,64,389,1 ★,66,63,64,66,62,68,€475K,€850,1870
